Prompt,Ground-truth,PolyNC_prediction
Predict the atomization energy of the following SMILES: C(C(=O)CC*)(*)=S,-5.61,-5.48
Predict the atomization energy of the following SMILES: C(CC(=O)C(=S)*)*,-5.61,-5.84
Predict the atomization energy of the following SMILES: C(*)CCc1ccc(*)cc1,-5.78,-5.9
Predict the atomization energy of the following SMILES: c1c(CCC*)ccc(*)c1,-5.78,-5.9
Predict the atomization energy of the following SMILES: c1cc(CCC*)ccc1*,-5.78,-5.9
Predict the atomization energy of the following SMILES: c1cc(*)ccc1CCC*,-5.78,-5.9
Predict the atomization energy of the following SMILES: c1(*)ccc(CCC*)cc1,-5.78,-5.9
Predict the atomization energy of the following SMILES: *CCCc1ccc(*)cc1,-5.78,-5.9
Predict the atomization energy of the following SMILES: c1c(CCC*)ccc(*)c1,-5.78,-5.9
Predict the atomization energy of the following SMILES: c1c(CCC*)ccc(*)c1,-5.78,-5.9
Predict the atomization energy of the following SMILES: C(CCc1ccc(*)cc1)*,-5.78,-5.9
Predict the atomization energy of the following SMILES: C(c1ccc(*)cc1)CC*,-5.78,-5.9
Predict the atomization energy of the following SMILES: *c1ccc(CCC*)cc1,-5.78,-5.9
Predict the atomization energy of the following SMILES: *c1ccc(CCC*)cc1,-5.78,-5.9
Predict the atomization energy of the following SMILES: C(C*)Cc1ccc(*)cc1,-5.78,-5.9
Predict the atomization energy of the following SMILES: *c1ccc(CCC*)cc1,-5.78,-5.9
Predict the atomization energy of the following SMILES: C(Cc1ccc(*)cc1)C*,-5.78,-5.9
Predict the atomization energy of the following SMILES: c1c(-c2ccc(N*)cc2)ccc(-c2ccc(*)s2)c1,-6.26,-6.26
Predict the atomization energy of the following SMILES: s1c(*)ccc1-c1ccc(-c2ccc(N*)cc2)cc1,-6.26,-6.21
Predict the atomization energy of the following SMILES: *Nc1ccc(-c2ccc(-c3sc(*)cc3)cc2)cc1,-6.26,-6.12
Predict the atomization energy of the following SMILES: *c1ccc(-c2ccc(-c3ccc(N*)cc3)cc2)s1,-6.26,-6.31
Predict the atomization energy of the following SMILES: *c1sc(-c2ccc(-c3ccc(N*)cc3)cc2)cc1,-6.26,-6.26
Predict the atomization energy of the following SMILES: c1c(-c2ccc(-c3ccc(N*)cc3)cc2)sc(*)c1,-6.26,-6.31
Predict the atomization energy of the following SMILES: c1(-c2ccc(-c3sc(*)cc3)cc2)ccc(N*)cc1,-6.26,-6.26
Predict the atomization energy of the following SMILES: *c1sc(-c2ccc(-c3ccc(N*)cc3)cc2)cc1,-6.26,-6.26
Predict the atomization energy of the following SMILES: c1(-c2ccc(-c3ccc(N*)cc3)cc2)ccc(*)s1,-6.26,-6.31
Predict the atomization energy of the following SMILES: c1c(-c2sc(*)cc2)ccc(-c2ccc(N*)cc2)c1,-6.26,-6.26
Predict the atomization energy of the following SMILES: c1cc(-c2ccc(-c3ccc(*)s3)cc2)ccc1N*,-6.26,-6.26
Predict the atomization energy of the following SMILES: c1c(-c2ccc(-c3ccc(N*)cc3)cc2)sc(*)c1,-6.26,-6.31
Predict the atomization energy of the following SMILES: c1cc(-c2ccc(-c3ccc(*)s3)cc2)ccc1N*,-6.26,-6.26
Predict the atomization energy of the following SMILES: c1(-c2ccc(-c3sc(*)cc3)cc2)ccc(N*)cc1,-6.26,-6.26
Predict the atomization energy of the following SMILES: c1(N*)ccc(-c2ccc(-c3sc(*)cc3)cc2)cc1,-6.26,-6.29
Predict the atomization energy of the following SMILES: c1(*)sc(C(c2sc(N*)cc2)=S)cc1,-6,-6.12
Predict the atomization energy of the following SMILES: s1c(*)ccc1C(c1sc(N*)cc1)=S,-6,-6.15
Predict the atomization energy of the following SMILES: S=C(c1ccc(N*)s1)c1ccc(*)s1,-6,-6.15
Predict the atomization energy of the following SMILES: S=C(c1sc(N*)cc1)c1ccc(*)s1,-6,-6.15
Predict the atomization energy of the following SMILES: c1(C(c2ccc(N*)s2)=S)ccc(*)s1,-6,-6.09
Predict the atomization energy of the following SMILES: c1(*)ccc(C(c2sc(N*)cc2)=S)s1,-6,-6.12
Predict the atomization energy of the following SMILES: s1c(N*)ccc1C(=S)c1sc(*)cc1,-6,-6.15
Predict the atomization energy of the following SMILES: c1cc(N*)sc1C(c1ccc(*)s1)=S,-6,-6.12
Predict the atomization energy of the following SMILES: s1c(C(c2ccc(*)s2)=S)ccc1N*,-6,-6.08
Predict the atomization energy of the following SMILES: c1(N*)sc(C(c2ccc(*)s2)=S)cc1,-6,-6.12
Predict the atomization energy of the following SMILES: s1c(C(c2sc(N*)cc2)=S)ccc1*,-6,-6.12
Predict the atomization energy of the following SMILES: C(c1sc(*)cc1)(c1ccc(N*)s1)=S,-6,-6.15
Predict the atomization energy of the following SMILES: c1(C(c2sc(*)cc2)=S)sc(N*)cc1,-6,-6.15
Predict the atomization energy of the following SMILES: c1c(N*)sc(C(=S)c2sc(*)cc2)c1,-6,-6.12
Predict the atomization energy of the following SMILES: s1c(N*)ccc1C(c1sc(*)cc1)=S,-6,-6.15
Predict the atomization energy of the following SMILES: c1c(*)ccc(Nc2sc(-c3sc(C(=S)c4sc(-c5ccc(N*)s5)cc4)cc3)cc2)c1,-6.12,-6.12
Predict the atomization energy of the following SMILES: C(c1sc(-c2ccc(N*)s2)cc1)(c1sc(-c2ccc(Nc3ccc(*)cc3)s2)cc1)=S,-6.12,-6.22
Predict the atomization energy of the following SMILES: *c1ccc(Nc2ccc(-c3sc(C(c4sc(-c5sc(N*)cc5)cc4)=S)cc3)s2)cc1,-6.12,-6.12
Predict the atomization energy of the following SMILES: c1(*)ccc(Nc2sc(-c3sc(C(c4ccc(-c5ccc(N*)s5)s4)=S)cc3)cc2)cc1,-6.12,-6.12
Predict the atomization energy of the following SMILES: c1(-c2sc(C(=S)c3sc(-c4sc(Nc5ccc(*)cc5)cc4)cc3)cc2)ccc(N*)s1,-6.12,-6.12
Predict the atomization energy of the following SMILES: *c1ccc(Nc2ccc(-c3ccc(C(c4sc(-c5ccc(N*)s5)cc4)=S)s3)s2)cc1,-6.12,-6.12
Predict the atomization energy of the following SMILES: S=C(c1ccc(-c2sc(N*)cc2)s1)c1sc(-c2ccc(Nc3ccc(*)cc3)s2)cc1,-6.12,-6.21
Predict the atomization energy of the following SMILES: N(c1sc(-c2ccc(C(=S)c3ccc(-c4sc(N*)cc4)s3)s2)cc1)c1ccc(*)cc1,-6.12,-6.12
Predict the atomization energy of the following SMILES: c1cc(-c2ccc(C(c3sc(-c4sc(N*)cc4)cc3)=S)s2)sc1Nc1ccc(*)cc1,-6.12,-6.12
Predict the atomization energy of the following SMILES: N(c1ccc(*)cc1)c1sc(-c2sc(C(c3sc(-c4sc(N*)cc4)cc3)=S)cc2)cc1,-6.12,-6.22
Predict the atomization energy of the following SMILES: c1cc(-c2sc(N*)cc2)sc1C(=S)c1ccc(-c2ccc(Nc3ccc(*)cc3)s2)s1,-6.12,-6.22
Predict the atomization energy of the following SMILES: c1(Nc2sc(-c3sc(C(c4ccc(-c5ccc(N*)s5)s4)=S)cc3)cc2)ccc(*)cc1,-6.12,-6.12
Predict the atomization energy of the following SMILES: S=C(c1sc(-c2sc(Nc3ccc(*)cc3)cc2)cc1)c1sc(-c2sc(N*)cc2)cc1,-6.12,-6.22
Predict the atomization energy of the following SMILES: s1c(Nc2ccc(*)cc2)ccc1-c1ccc(C(c2sc(-c3sc(N*)cc3)cc2)=S)s1,-6.12,-6.22
Predict the atomization energy of the following SMILES: s1c(-c2ccc(C(c3sc(-c4sc(Nc5ccc(*)cc5)cc4)cc3)=S)s2)ccc1N*,-6.12,-6.12
Predict the atomization energy of the following SMILES: c1(-c2ccc(CC(c3ccc(C(CO*)=S)s3)=S)cc2)ccc(*)cc1,-6.04,-6.15
Predict the atomization energy of the following SMILES: C(C(c1sc(C(Cc2ccc(-c3ccc(*)cc3)cc2)=S)cc1)=S)O*,-6.04,-6.09
Predict the atomization energy of the following SMILES: c1(C(Cc2ccc(-c3ccc(*)cc3)cc2)=S)sc(C(CO*)=S)cc1,-6.04,-6.09
Predict the atomization energy of the following SMILES: S=C(Cc1ccc(-c2ccc(*)cc2)cc1)c1sc(C(=S)CO*)cc1,-6.04,-6.21
Predict the atomization energy of the following SMILES: *OCC(=S)c1sc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)cc1,-6.04,-6.09
Predict the atomization energy of the following SMILES: c1(C(CO*)=S)ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,-6.04,-6.18
Predict the atomization energy of the following SMILES: C(O*)C(c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1)=S,-6.04,-6.17
Predict the atomization energy of the following SMILES: c1(C(=S)CO*)sc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)cc1,-6.04,-6.17
Predict the atomization energy of the following SMILES: c1(-c2ccc(CC(=S)c3ccc(C(=S)CO*)s3)cc2)ccc(*)cc1,-6.04,-6.18
Predict the atomization energy of the following SMILES: c1c(-c2ccc(*)cc2)ccc(CC(c2ccc(C(CO*)=S)s2)=S)c1,-6.04,-6.09
Predict the atomization energy of the following SMILES: c1cc(-c2ccc(CC(c3ccc(C(=S)CO*)s3)=S)cc2)ccc1*,-6.04,-6.09
Predict the atomization energy of the following SMILES: c1c(-c2ccc(CC(=S)c3ccc(C(=S)CO*)s3)cc2)ccc(*)c1,-6.04,-6.18
Predict the atomization energy of the following SMILES: c1cc(C(Cc2ccc(-c3ccc(*)cc3)cc2)=S)sc1C(=S)CO*,-6.04,-6.09
Predict the atomization energy of the following SMILES: *c1ccc(-c2ccc(CC(c3sc(C(=S)CO*)cc3)=S)cc2)cc1,-6.04,-6.18
Predict the atomization energy of the following SMILES: c1(C(CO*)=S)sc(C(Cc2ccc(-c3ccc(*)cc3)cc2)=S)cc1,-6.04,-6.09
Predict the atomization energy of the following SMILES: c1(*)ccc(-c2sc(*)cc2)s1,-6.18,-6.08
Predict the atomization energy of the following SMILES: s1c(-c2ccc(*)s2)ccc1*,-6.18,-6.12
Predict the atomization energy of the following SMILES: c1cc(*)sc1-c1ccc(*)s1,-6.18,-6.12
Predict the atomization energy of the following SMILES: s1c(*)ccc1-c1ccc(*)s1,-6.18,-6.12
Predict the atomization energy of the following SMILES: s1c(*)ccc1-c1sc(*)cc1,-6.18,-6.09
Predict the atomization energy of the following SMILES: c1(*)ccc(-c2ccc(*)s2)s1,-6.18,-6.12
Predict the atomization energy of the following SMILES: s1c(-c2sc(*)cc2)ccc1*,-6.18,-6.08
Predict the atomization energy of the following SMILES: *c1sc(-c2sc(*)cc2)cc1,-6.18,-6.12
Predict the atomization energy of the following SMILES: c1cc(-c2sc(*)cc2)sc1*,-6.18,-6.08
Predict the atomization energy of the following SMILES: *c1ccc(-c2ccc(*)s2)s1,-6.18,-6.12
Predict the atomization energy of the following SMILES: c1(-c2sc(*)cc2)ccc(*)s1,-6.18,-6.08
Predict the atomization energy of the following SMILES: c1cc(-c2sc(*)cc2)sc1*,-6.18,-6.08
Predict the atomization energy of the following SMILES: c1cc(*)sc1-c1ccc(*)s1,-6.18,-6.12
Predict the atomization energy of the following SMILES: c1(*)sc(-c2ccc(*)s2)cc1,-6.18,-6.12
Predict the atomization energy of the following SMILES: *c1ccc(-c2ccc(*)s2)s1,-6.18,-6.12
Predict the atomization energy of the following SMILES: c1c(-c2ccc(C(=O)*)cc2)ccc(C(=S)*)c1,-6.37,-6.34
Predict the atomization energy of the following SMILES: c1cc(C(*)=O)ccc1-c1ccc(C(=S)*)cc1,-6.37,-6.29
Predict the atomization energy of the following SMILES: c1(-c2ccc(C(=S)*)cc2)ccc(C(*)=O)cc1,-6.37,-6.34
Predict the atomization energy of the following SMILES: c1(-c2ccc(C(=S)*)cc2)ccc(C(=O)*)cc1,-6.37,-6.34
Predict the atomization energy of the following SMILES: c1c(C(=O)*)ccc(-c2ccc(C(=S)*)cc2)c1,-6.37,-6.29
Predict the atomization energy of the following SMILES: c1(C(*)=S)ccc(-c2ccc(C(=O)*)cc2)cc1,-6.37,-6.34
Predict the atomization energy of the following SMILES: c1(-c2ccc(C(=O)*)cc2)ccc(C(=S)*)cc1,-6.37,-6.34
Predict the atomization energy of the following SMILES: *C(c1ccc(-c2ccc(C(*)=S)cc2)cc1)=O,-6.37,-6.29
Predict the atomization energy of the following SMILES: c1cc(C(=O)*)ccc1-c1ccc(C(=S)*)cc1,-6.37,-6.34
Predict the atomization energy of the following SMILES: *C(=S)c1ccc(-c2ccc(C(*)=O)cc2)cc1,-6.37,-6.29
Predict the atomization energy of the following SMILES: c1cc(C(=S)*)ccc1-c1ccc(C(*)=O)cc1,-6.37,-6.29
Predict the atomization energy of the following SMILES: S=C(c1ccc(-c2ccc(C(*)=O)cc2)cc1)*,-6.37,-6.34
Predict the atomization energy of the following SMILES: c1c(-c2ccc(C(=O)*)cc2)ccc(C(*)=S)c1,-6.37,-6.29
Predict the atomization energy of the following SMILES: c1(C(=O)*)ccc(-c2ccc(C(*)=S)cc2)cc1,-6.37,-6.29
Predict the atomization energy of the following SMILES: c1(-c2ccc(C(*)=S)cc2)ccc(C(*)=O)cc1,-6.37,-6.34
Predict the atomization energy of the following SMILES: c1cc(C(=S)c2ccc(O*)s2)ccc1*,-6.18,-6.14
Predict the atomization energy of the following SMILES: c1cc(O*)sc1C(c1ccc(*)cc1)=S,-6.18,-6.09
Predict the atomization energy of the following SMILES: c1cc(C(=S)c2ccc(*)cc2)sc1O*,-6.18,-6.09
Predict the atomization energy of the following SMILES: c1cc(C(c2ccc(O*)s2)=S)ccc1*,-6.18,-6.09
Predict the atomization energy of the following SMILES: c1c(O*)sc(C(c2ccc(*)cc2)=S)c1,-6.18,-6.09
Predict the atomization energy of the following SMILES: c1(*)ccc(C(=S)c2ccc(O*)s2)cc1,-6.18,-6.14
Predict the atomization energy of the following SMILES: c1cc(C(=S)c2ccc(*)cc2)sc1O*,-6.18,-6.09
Predict the atomization energy of the following SMILES: c1cc(C(=S)c2ccc(O*)s2)ccc1*,-6.18,-6.14
Predict the atomization energy of the following SMILES: O(*)c1ccc(C(=S)c2ccc(*)cc2)s1,-6.18,-6.17
Predict the atomization energy of the following SMILES: c1(C(c2ccc(*)cc2)=S)sc(O*)cc1,-6.18,-6.09
Predict the atomization energy of the following SMILES: c1(O*)sc(C(c2ccc(*)cc2)=S)cc1,-6.18,-6.08
Predict the atomization energy of the following SMILES: c1c(C(=S)c2ccc(*)cc2)sc(O*)c1,-6.18,-6.09
Predict the atomization energy of the following SMILES: s1c(C(c2ccc(*)cc2)=S)ccc1O*,-6.18,-6.09
Predict the atomization energy of the following SMILES: *Oc1sc(C(=S)c2ccc(*)cc2)cc1,-6.18,-6.08
Predict the atomization energy of the following SMILES: c1c(C(=S)c2ccc(O*)s2)ccc(*)c1,-6.18,-6.14
Predict the atomization energy of the following SMILES: N(*)C(NC(=O)*)=O,-6.46,-6.22
Predict the atomization energy of the following SMILES: *C(NC(N*)=O)=O,-6.46,-6.22
Predict the atomization energy of the following SMILES: C(N*)(NC(*)=O)=O,-6.46,-6.22
Predict the atomization energy of the following SMILES: C(=O)(NC(*)=O)N*,-6.46,-6.22
Predict the atomization energy of the following SMILES: *C(=O)NC(=O)N*,-6.46,-6.22
Predict the atomization energy of the following SMILES: O=C(N*)NC(=O)*,-6.46,-6.22
Predict the atomization energy of the following SMILES: *NC(NC(*)=O)=O,-6.46,-6.22
Predict the atomization energy of the following SMILES: C(NC(=O)*)(N*)=O,-6.46,-6.22
Predict the atomization energy of the following SMILES: C(*)(NC(N*)=O)=O,-6.46,-6.22
Predict the atomization energy of the following SMILES: O=C(N*)NC(=O)*,-6.46,-6.22
Predict the atomization energy of the following SMILES: *NC(NC(=O)*)=O,-6.46,-6.22
Predict the atomization energy of the following SMILES: N(*)C(=O)NC(*)=O,-6.46,-6.22
Predict the atomization energy of the following SMILES: O=C(NC(*)=O)N*,-6.46,-6.22
Predict the atomization energy of the following SMILES: C(=O)(NC(*)=O)N*,-6.46,-6.22
Predict the atomization energy of the following SMILES: C(NC(=O)N*)(=O)*,-6.46,-6.22
Predict the atomization energy of the following SMILES: S=C(Oc1ccc(*)cc1)c1sc(*)cc1,-6.21,-6.14
Predict the atomization energy of the following SMILES: *c1ccc(OC(=S)c2sc(*)cc2)cc1,-6.21,-6.08
Predict the atomization energy of the following SMILES: c1cc(OC(c2sc(*)cc2)=S)ccc1*,-6.21,-6.08
Predict the atomization energy of the following SMILES: c1(OC(=S)c2ccc(*)s2)ccc(*)cc1,-6.21,-6.08
Predict the atomization energy of the following SMILES: c1c(OC(=S)c2sc(*)cc2)ccc(*)c1,-6.21,-6.08
Predict the atomization energy of the following SMILES: S=C(c1sc(*)cc1)Oc1ccc(*)cc1,-6.21,-6.08
Predict the atomization energy of the following SMILES: c1c(C(Oc2ccc(*)cc2)=S)sc(*)c1,-6.21,-6.08
Predict the atomization energy of the following SMILES: *c1sc(C(=S)Oc2ccc(*)cc2)cc1,-6.21,-6.08
Predict the atomization energy of the following SMILES: c1cc(C(Oc2ccc(*)cc2)=S)sc1*,-6.21,-6.08
Predict the atomization energy of the following SMILES: c1cc(OC(=S)c2sc(*)cc2)ccc1*,-6.21,-6.08
Predict the atomization energy of the following SMILES: c1(OC(c2sc(*)cc2)=S)ccc(*)cc1,-6.21,-6.08
Predict the atomization energy of the following SMILES: c1cc(*)ccc1OC(=S)c1sc(*)cc1,-6.21,-6.22
Predict the atomization energy of the following SMILES: S=C(Oc1ccc(*)cc1)c1ccc(*)s1,-6.21,-6.09
Predict the atomization energy of the following SMILES: S=C(Oc1ccc(*)cc1)c1ccc(*)s1,-6.21,-6.09
Predict the atomization energy of the following SMILES: O(c1ccc(*)cc1)C(c1sc(*)cc1)=S,-6.21,-6.08
Predict the atomization energy of the following SMILES: FC(C(F)(ON*)F)(*)F,-5.15,-5.24
Predict the atomization energy of the following SMILES: N(OC(F)(F)C(*)(F)F)*,-5.15,-5.24
Predict the atomization energy of the following SMILES: O(N*)C(F)(C(*)(F)F)F,-5.15,-5.24
Predict the atomization energy of the following SMILES: *C(C(ON*)(F)F)(F)F,-5.15,-5.25
Predict the atomization energy of the following SMILES: N(OC(F)(F)C(*)(F)F)*,-5.15,-5.24
Predict the atomization energy of the following SMILES: FC(C(*)(F)F)(ON*)F,-5.15,-5.25
Predict the atomization energy of the following SMILES: *C(C(ON*)(F)F)(F)F,-5.15,-5.25
Predict the atomization energy of the following SMILES: *C(F)(F)C(F)(F)ON*,-5.15,-5.25
Predict the atomization energy of the following SMILES: O(N*)C(F)(F)C(F)(F)*,-5.15,-5.24
Predict the atomization energy of the following SMILES: FC(ON*)(C(F)(F)*)F,-5.15,-5.25
Predict the atomization energy of the following SMILES: *NOC(F)(F)C(F)(F)*,-5.15,-5.24
Predict the atomization energy of the following SMILES: FC(*)(C(F)(ON*)F)F,-5.15,-5.25
Predict the atomization energy of the following SMILES: FC(F)(C(F)(F)*)ON*,-5.15,-5.25
Predict the atomization energy of the following SMILES: FC(ON*)(F)C(*)(F)F,-5.15,-5.25
Predict the atomization energy of the following SMILES: *C(C(F)(ON*)F)(F)F,-5.15,-5.25
Predict the atomization energy of the following SMILES: O=C(C*)N*,-5.91,-5.69
Predict the atomization energy of the following SMILES: *CC(=O)N*,-5.91,-5.62
Predict the atomization energy of the following SMILES: *NC(=O)C*,-5.91,-6.01
Predict the atomization energy of the following SMILES: *NC(C*)=O,-5.91,-5.62
Predict the atomization energy of the following SMILES: O=C(C*)N*,-5.91,-5.69
Predict the atomization energy of the following SMILES: *NC(C*)=O,-5.91,-5.62
Predict the atomization energy of the following SMILES: N(C(C*)=O)*,-5.91,-5.62
Predict the atomization energy of the following SMILES: *CC(=O)N*,-5.91,-5.62
Predict the atomization energy of the following SMILES: *CC(=O)N*,-5.91,-5.62
Predict the atomization energy of the following SMILES: *NC(=O)C*,-5.91,-6.01
Predict the atomization energy of the following SMILES: N(*)C(=O)C*,-5.91,-5.62
Predict the atomization energy of the following SMILES: *CC(=O)N*,-5.91,-5.62
Predict the atomization energy of the following SMILES: C(C(=O)N*)*,-5.91,-6.17
Predict the atomization energy of the following SMILES: C(N*)(=O)C*,-5.91,-5.84
Predict the atomization energy of the following SMILES: O=C(C*)N*,-5.91,-5.69
Predict the atomization energy of the following SMILES: c1cc(C(c2ccc(*)cc2)=O)ccc1C*,-6.29,-6.29
Predict the atomization energy of the following SMILES: O=C(c1ccc(*)cc1)c1ccc(C*)cc1,-6.29,-6.31
Predict the atomization energy of the following SMILES: c1c(C*)ccc(C(c2ccc(*)cc2)=O)c1,-6.29,-6.29
Predict the atomization energy of the following SMILES: C(*)c1ccc(C(=O)c2ccc(*)cc2)cc1,-6.29,-6.34
Predict the atomization energy of the following SMILES: c1cc(*)ccc1C(c1ccc(C*)cc1)=O,-6.29,-6.29
Predict the atomization energy of the following SMILES: c1cc(C*)ccc1C(c1ccc(*)cc1)=O,-6.29,-6.29
Predict the atomization energy of the following SMILES: O=C(c1ccc(*)cc1)c1ccc(C*)cc1,-6.29,-6.31
Predict the atomization energy of the following SMILES: C(*)c1ccc(C(=O)c2ccc(*)cc2)cc1,-6.29,-6.34
Predict the atomization energy of the following SMILES: *c1ccc(C(c2ccc(C*)cc2)=O)cc1,-6.29,-6.29
Predict the atomization energy of the following SMILES: c1(C(c2ccc(*)cc2)=O)ccc(C*)cc1,-6.29,-6.29
Predict the atomization energy of the following SMILES: *c1ccc(C(c2ccc(C*)cc2)=O)cc1,-6.29,-6.29
Predict the atomization energy of the following SMILES: c1(C(=O)c2ccc(*)cc2)ccc(C*)cc1,-6.29,-6.31
Predict the atomization energy of the following SMILES: O=C(c1ccc(*)cc1)c1ccc(C*)cc1,-6.29,-6.31
Predict the atomization energy of the following SMILES: c1c(C(c2ccc(*)cc2)=O)ccc(C*)c1,-6.29,-6.31
Predict the atomization energy of the following SMILES: O=C(c1ccc(*)cc1)c1ccc(C*)cc1,-6.29,-6.31
